userId	geneSymbol	geneName	entrezgene	gLink
Slc29a1	Slc29a1	solute carrier family 29 (nucleoside transporters), member 1	63959	https://www.ncbi.nlm.nih.gov/gene/?term=63959
Hsp90ab1	Hsp90ab1	heat shock protein 90 alpha (cytosolic), class B member 1	15516	https://www.ncbi.nlm.nih.gov/gene/?term=15516
Gtpbp2	Gtpbp2	GTP binding protein 2	56055	https://www.ncbi.nlm.nih.gov/gene/?term=56055
Rsph9	Rsph9	radial spoke head 9 homolog (Chlamydomonas)	75564	https://www.ncbi.nlm.nih.gov/gene/?term=75564
Pim1	Pim1	proviral integration site 1	18712	https://www.ncbi.nlm.nih.gov/gene/?term=18712
Cbs	Cbs	cystathionine beta-synthase	12411	https://www.ncbi.nlm.nih.gov/gene/?term=12411
Sik1	Sik1	salt inducible kinase 1	17691	https://www.ncbi.nlm.nih.gov/gene/?term=17691
Xdh	Xdh	xanthine dehydrogenase	22436	https://www.ncbi.nlm.nih.gov/gene/?term=22436
Prkd3	Prkd3	protein kinase D3	75292	https://www.ncbi.nlm.nih.gov/gene/?term=75292
Man2a1	Man2a1	mannosidase 2, alpha 1	17158	https://www.ncbi.nlm.nih.gov/gene/?term=17158
E4f1	E4f1	E4F transcription factor 1	13560	https://www.ncbi.nlm.nih.gov/gene/?term=13560
Mlst8	Mlst8	MTOR associated protein, LST8 homolog (S. cerevisiae)	56716	https://www.ncbi.nlm.nih.gov/gene/?term=56716
Sap130	Sap130	Sin3A associated protein	269003	https://www.ncbi.nlm.nih.gov/gene/?term=269003
Tapbp	Tapbp	TAP binding protein	21356	https://www.ncbi.nlm.nih.gov/gene/?term=21356
Pfdn6	Pfdn6	prefoldin subunit 6	14976	https://www.ncbi.nlm.nih.gov/gene/?term=14976
Ring1	Ring1	ring finger protein 1	19763	https://www.ncbi.nlm.nih.gov/gene/?term=19763
Slc39a7	Slc39a7	solute carrier family 39 (zinc transporter), member 7	14977	https://www.ncbi.nlm.nih.gov/gene/?term=14977
Brd2	Brd2	bromodomain containing 2	14312	https://www.ncbi.nlm.nih.gov/gene/?term=14312
Proc	Proc	protein C	19123	https://www.ncbi.nlm.nih.gov/gene/?term=19123
Ehd1	Ehd1	EH-domain containing 1	13660	https://www.ncbi.nlm.nih.gov/gene/?term=13660
Rcl1	Rcl1	RNA terminal phosphate cyclase-like 1	59028	https://www.ncbi.nlm.nih.gov/gene/?term=59028
Rad9a	Rad9a	RAD9 checkpoint clamp component A	19367	https://www.ncbi.nlm.nih.gov/gene/?term=19367
Gldc	Gldc	glycine decarboxylase	104174	https://www.ncbi.nlm.nih.gov/gene/?term=104174
Chka	Chka	choline kinase alpha	12660	https://www.ncbi.nlm.nih.gov/gene/?term=12660
Cdk2ap2	Cdk2ap2	CDK2-associated protein 2	52004	https://www.ncbi.nlm.nih.gov/gene/?term=52004
Doc2g	Doc2g	double C2, gamma	60425	https://www.ncbi.nlm.nih.gov/gene/?term=60425
Pcx	Pcx	pyruvate carboxylase	18563	https://www.ncbi.nlm.nih.gov/gene/?term=18563
Cpt1a	Cpt1a	carnitine palmitoyltransferase 1a, liver	12894	https://www.ncbi.nlm.nih.gov/gene/?term=12894
Smarca2	Smarca2	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 2	67155	https://www.ncbi.nlm.nih.gov/gene/?term=67155
Prdx5	Prdx5	peroxiredoxin 5	54683	https://www.ncbi.nlm.nih.gov/gene/?term=54683
Esrra	Esrra	estrogen related receptor, alpha	26379	https://www.ncbi.nlm.nih.gov/gene/?term=26379
Mxi1	Mxi1	MAX interactor 1, dimerization protein	17859	https://www.ncbi.nlm.nih.gov/gene/?term=17859
Trim8	Trim8	tripartite motif-containing 8	93679	https://www.ncbi.nlm.nih.gov/gene/?term=93679
Gfra1	Gfra1	glial cell line derived neurotrophic factor family receptor alpha 1	14585	https://www.ncbi.nlm.nih.gov/gene/?term=14585
Gcgr	Gcgr	glucagon receptor	14527	https://www.ncbi.nlm.nih.gov/gene/?term=14527
Arhgdia	Arhgdia	Rho GDP dissociation inhibitor (GDI) alpha	192662	https://www.ncbi.nlm.nih.gov/gene/?term=192662
Pcyt2	Pcyt2	phosphate cytidylyltransferase 2, ethanolamine	68671	https://www.ncbi.nlm.nih.gov/gene/?term=68671
Sirt7	Sirt7	sirtuin 7	209011	https://www.ncbi.nlm.nih.gov/gene/?term=209011
Aspscr1	Aspscr1	alveolar soft part sarcoma chromosome region, candidate 1 (human)	68938	https://www.ncbi.nlm.nih.gov/gene/?term=68938
Erlin1	Erlin1	ER lipid raft associated 1	226144	https://www.ncbi.nlm.nih.gov/gene/?term=226144
Sema4g	Sema4g	sema domain, immunoglobulin domain (Ig), transmembrane domain (TM) and short cytoplasmic domain, (semaphorin) 4G	26456	https://www.ncbi.nlm.nih.gov/gene/?term=26456
Polr3a	Polr3a	polymerase (RNA) III (DNA directed) polypeptide A	218832	https://www.ncbi.nlm.nih.gov/gene/?term=218832
Rps24	Rps24	ribosomal protein S24	20088	https://www.ncbi.nlm.nih.gov/gene/?term=20088
Itga7	Itga7	integrin alpha 7	16404	https://www.ncbi.nlm.nih.gov/gene/?term=16404
Mmp19	Mmp19	matrix metallopeptidase 19	58223	https://www.ncbi.nlm.nih.gov/gene/?term=58223
Cdk2	Cdk2	cyclin-dependent kinase 2	12566	https://www.ncbi.nlm.nih.gov/gene/?term=12566
Pmel	Pmel	premelanosome protein	20431	https://www.ncbi.nlm.nih.gov/gene/?term=20431
Pa2g4	Pa2g4	proliferation-associated 2G4	18813	https://www.ncbi.nlm.nih.gov/gene/?term=18813
Atp5b	Atp5b	ATP synthase, H+ transporting mitochondrial F1 complex, beta subunit	11947	https://www.ncbi.nlm.nih.gov/gene/?term=11947
Cyp2e1	Cyp2e1	cytochrome P450, family 2, subfamily e, polypeptide 1	13106	https://www.ncbi.nlm.nih.gov/gene/?term=13106
Urah	Urah	urate (5-hydroxyiso-) hydrolase	76974	https://www.ncbi.nlm.nih.gov/gene/?term=76974
Sirt3	Sirt3	sirtuin 3	64384	https://www.ncbi.nlm.nih.gov/gene/?term=64384
Cox8b	Cox8b	cytochrome c oxidase subunit 8B	12869	https://www.ncbi.nlm.nih.gov/gene/?term=12869
Pnpla2	Pnpla2	patatin-like phospholipase domain containing 2	66853	https://www.ncbi.nlm.nih.gov/gene/?term=66853
Cd151	Cd151	CD151 antigen	12476	https://www.ncbi.nlm.nih.gov/gene/?term=12476
Tspan4	Tspan4	tetraspanin 4	64540	https://www.ncbi.nlm.nih.gov/gene/?term=64540
Phkg1	Phkg1	phosphorylase kinase gamma 1	18682	https://www.ncbi.nlm.nih.gov/gene/?term=18682
Mettl26	Mettl26	methyltransferase like 26	68347	https://www.ncbi.nlm.nih.gov/gene/?term=68347
Mcrip2	Mcrip2	MAPK regulated corepressor interacting protein 2	68241	https://www.ncbi.nlm.nih.gov/gene/?term=68241
Slc25a10	Slc25a10	solute carrier family 25 (mitochondrial carrier, dicarboxylate transporter), member 10	27376	https://www.ncbi.nlm.nih.gov/gene/?term=27376
Hgs	Hgs	HGF-regulated tyrosine kinase substrate	15239	https://www.ncbi.nlm.nih.gov/gene/?term=15239
Pard3	Pard3	par-3 family cell polarity regulator	93742	https://www.ncbi.nlm.nih.gov/gene/?term=93742
Raph1	Raph1	Ras association (RalGDS/AF-6) and pleckstrin homology domains 1	77300	https://www.ncbi.nlm.nih.gov/gene/?term=77300
2810459M11Rik	2810459M11Rik	RIKEN cDNA 2810459M11 gene	72792	https://www.ncbi.nlm.nih.gov/gene/?term=72792
Ptma	Ptma	prothymosin alpha	19231	https://www.ncbi.nlm.nih.gov/gene/?term=19231
Cfh	Cfh	complement component factor h	12628	https://www.ncbi.nlm.nih.gov/gene/?term=12628
Nr5a2	Nr5a2	nuclear receptor subfamily 5, group A, member 2	26424	https://www.ncbi.nlm.nih.gov/gene/?term=26424
Pigr	Pigr	polymeric immunoglobulin receptor	18703	https://www.ncbi.nlm.nih.gov/gene/?term=18703
Slc45a3	Slc45a3	solute carrier family 45, member 3	212980	https://www.ncbi.nlm.nih.gov/gene/?term=212980
Cyb5r1	Cyb5r1	cytochrome b5 reductase 1	72017	https://www.ncbi.nlm.nih.gov/gene/?term=72017
Adipor1	Adipor1	adiponectin receptor 1	72674	https://www.ncbi.nlm.nih.gov/gene/?term=72674
Cox20	Cox20	cytochrome c oxidase assembly protein 20	66359	https://www.ncbi.nlm.nih.gov/gene/?term=66359
Apcs	Apcs	serum amyloid P-component	20219	https://www.ncbi.nlm.nih.gov/gene/?term=20219
Dcaf8	Dcaf8	DDB1 and CUL4 associated factor 8	98193	https://www.ncbi.nlm.nih.gov/gene/?term=98193
Atp1b1	Atp1b1	ATPase, Na+/K+ transporting, beta 1 polypeptide	11931	https://www.ncbi.nlm.nih.gov/gene/?term=11931
Phyh	Phyh	phytanoyl-CoA hydroxylase	16922	https://www.ncbi.nlm.nih.gov/gene/?term=16922
Ucma	Ucma	upper zone of growth plate and cartilage matrix associated	68527	https://www.ncbi.nlm.nih.gov/gene/?term=68527
Mcm10	Mcm10	minichromosome maintenance 10 replication initiation factor	70024	https://www.ncbi.nlm.nih.gov/gene/?term=70024
Serpinc1	Serpinc1	serine (or cysteine) peptidase inhibitor, clade C (antithrombin), member 1	11905	https://www.ncbi.nlm.nih.gov/gene/?term=11905
Mllt10	Mllt10	myeloid/lymphoid or mixed-lineage leukemia; translocated to, 10	17354	https://www.ncbi.nlm.nih.gov/gene/?term=17354
Mmadhc	Mmadhc	methylmalonic aciduria (cobalamin deficiency) cblD type, with homocystinuria	109129	https://www.ncbi.nlm.nih.gov/gene/?term=109129
Slc2a8	Slc2a8	solute carrier family 2, (facilitated glucose transporter), member 8	56017	https://www.ncbi.nlm.nih.gov/gene/?term=56017
Ptges2	Ptges2	prostaglandin E synthase 2	96979	https://www.ncbi.nlm.nih.gov/gene/?term=96979
Lcn2	Lcn2	lipocalin 2	16819	https://www.ncbi.nlm.nih.gov/gene/?term=16819
Kynu	Kynu	kynureninase	70789	https://www.ncbi.nlm.nih.gov/gene/?term=70789
Agpat2	Agpat2	1-acylglycerol-3-phosphate O-acyltransferase 2 (lysophosphatidic acid acyltransferase, beta)	67512	https://www.ncbi.nlm.nih.gov/gene/?term=67512
Notch1	Notch1	notch 1	18128	https://www.ncbi.nlm.nih.gov/gene/?term=18128
Fam166a	Fam166a	family with sequence similarity 166, member A	68222	https://www.ncbi.nlm.nih.gov/gene/?term=68222
Slc43a1	Slc43a1	solute carrier family 43, member 1	72401	https://www.ncbi.nlm.nih.gov/gene/?term=72401
Timm10	Timm10	translocase of inner mitochondrial membrane 10	30059	https://www.ncbi.nlm.nih.gov/gene/?term=30059
Ube2l6	Ube2l6	ubiquitin-conjugating enzyme E2L 6	56791	https://www.ncbi.nlm.nih.gov/gene/?term=56791
Fastkd1	Fastkd1	FAST kinase domains 1	320720	https://www.ncbi.nlm.nih.gov/gene/?term=320720
Slc12a6	Slc12a6	solute carrier family 12, member 6	107723	https://www.ncbi.nlm.nih.gov/gene/?term=107723
Caprin1	Caprin1	cell cycle associated protein 1	53872	https://www.ncbi.nlm.nih.gov/gene/?term=53872
Cat	Cat	catalase	12359	https://www.ncbi.nlm.nih.gov/gene/?term=12359
Arhgap1	Arhgap1	Rho GTPase activating protein 1	228359	https://www.ncbi.nlm.nih.gov/gene/?term=228359
F2	F2	coagulation factor II	14061	https://www.ncbi.nlm.nih.gov/gene/?term=14061
Slc27a2	Slc27a2	solute carrier family 27 (fatty acid transporter), member 2	26458	https://www.ncbi.nlm.nih.gov/gene/?term=26458
Gid8	Gid8	GID complex subunit 8	76425	https://www.ncbi.nlm.nih.gov/gene/?term=76425
Ahcy	Ahcy	S-adenosylhomocysteine hydrolase	269378	https://www.ncbi.nlm.nih.gov/gene/?term=269378
Dclre1b	Dclre1b	DNA cross-link repair 1B	140917	https://www.ncbi.nlm.nih.gov/gene/?term=140917
Hmgcs2	Hmgcs2	3-hydroxy-3-methylglutaryl-Coenzyme A synthase 2	15360	https://www.ncbi.nlm.nih.gov/gene/?term=15360
Ampd2	Ampd2	adenosine monophosphate deaminase 2	109674	https://www.ncbi.nlm.nih.gov/gene/?term=109674
Dram2	Dram2	DNA-damage regulated autophagy modulator 2	67171	https://www.ncbi.nlm.nih.gov/gene/?term=67171
Crtc2	Crtc2	CREB regulated transcription coactivator 2	74343	https://www.ncbi.nlm.nih.gov/gene/?term=74343
Rnpc3	Rnpc3	RNA-binding region (RNP1, RRM) containing 3	67225	https://www.ncbi.nlm.nih.gov/gene/?term=67225
Asic5	Asic5	acid-sensing (proton-gated) ion channel family member 5	58170	https://www.ncbi.nlm.nih.gov/gene/?term=58170
Tdo2	Tdo2	tryptophan 2,3-dioxygenase	56720	https://www.ncbi.nlm.nih.gov/gene/?term=56720
Fubp1	Fubp1	far upstream element (FUSE) binding protein 1	51886	https://www.ncbi.nlm.nih.gov/gene/?term=51886
Dnajb4	Dnajb4	DnaJ heat shock protein family (Hsp40) member B4	67035	https://www.ncbi.nlm.nih.gov/gene/?term=67035
Rps3a1	Rps3a1	ribosomal protein S3A1	20091	https://www.ncbi.nlm.nih.gov/gene/?term=20091
Polr3gl	Polr3gl	polymerase (RNA) III (DNA directed) polypeptide G like	69870	https://www.ncbi.nlm.nih.gov/gene/?term=69870
Gclm	Gclm	glutamate-cysteine ligase, modifier subunit	14630	https://www.ncbi.nlm.nih.gov/gene/?term=14630
Mttp	Mttp	microsomal triglyceride transfer protein	17777	https://www.ncbi.nlm.nih.gov/gene/?term=17777
Cisd2	Cisd2	CDGSH iron sulfur domain 2	67006	https://www.ncbi.nlm.nih.gov/gene/?term=67006
Decr1	Decr1	2,4-dienoyl CoA reductase 1, mitochondrial	67460	https://www.ncbi.nlm.nih.gov/gene/?term=67460
Nsmaf	Nsmaf	neutral sphingomyelinase (N-SMase) activation associated factor	18201	https://www.ncbi.nlm.nih.gov/gene/?term=18201
Lmo4	Lmo4	LIM domain only 4	16911	https://www.ncbi.nlm.nih.gov/gene/?term=16911
Gtf2b	Gtf2b	general transcription factor IIB	229906	https://www.ncbi.nlm.nih.gov/gene/?term=229906
Stoml2	Stoml2	stomatin (Epb7.2)-like 2	66592	https://www.ncbi.nlm.nih.gov/gene/?term=66592
Cd72	Cd72	CD72 antigen	12517	https://www.ncbi.nlm.nih.gov/gene/?term=12517
Itgb3bp	Itgb3bp	integrin beta 3 binding protein (beta3-endonexin)	67733	https://www.ncbi.nlm.nih.gov/gene/?term=67733
Echdc2	Echdc2	enoyl Coenzyme A hydratase domain containing 2	52430	https://www.ncbi.nlm.nih.gov/gene/?term=52430
Scp2	Scp2	sterol carrier protein 2, liver	20280	https://www.ncbi.nlm.nih.gov/gene/?term=20280
Dyrk2	Dyrk2	dual-specificity tyrosine-(Y)-phosphorylation regulated kinase 2	69181	https://www.ncbi.nlm.nih.gov/gene/?term=69181
Pnrc2	Pnrc2	proline-rich nuclear receptor coactivator 2	52830	https://www.ncbi.nlm.nih.gov/gene/?term=52830
Prdx1	Prdx1	peroxiredoxin 1	18477	https://www.ncbi.nlm.nih.gov/gene/?term=18477
Aldh4a1	Aldh4a1	aldehyde dehydrogenase 4 family, member A1	212647	https://www.ncbi.nlm.nih.gov/gene/?term=212647
Epb41	Epb41	erythrocyte membrane protein band 4.1	269587	https://www.ncbi.nlm.nih.gov/gene/?term=269587
Tas1r1	Tas1r1	taste receptor, type 1, member 1	110326	https://www.ncbi.nlm.nih.gov/gene/?term=110326
Zbtb48	Zbtb48	zinc finger and BTB domain containing 48	100090	https://www.ncbi.nlm.nih.gov/gene/?term=100090
Park7	Park7	Parkinson disease (autosomal recessive, early onset) 7	57320	https://www.ncbi.nlm.nih.gov/gene/?term=57320
Errfi1	Errfi1	ERBB receptor feedback inhibitor 1	74155	https://www.ncbi.nlm.nih.gov/gene/?term=74155
Fbxo44	Fbxo44	F-box protein 44	230903	https://www.ncbi.nlm.nih.gov/gene/?term=230903
Fosl2	Fosl2	fos-like antigen 2	14284	https://www.ncbi.nlm.nih.gov/gene/?term=14284
Eif2b4	Eif2b4	eukaryotic translation initiation factor 2B, subunit 4 delta	13667	https://www.ncbi.nlm.nih.gov/gene/?term=13667
Snx17	Snx17	sorting nexin 17	266781	https://www.ncbi.nlm.nih.gov/gene/?term=266781
Cgref1	Cgref1	cell growth regulator with EF hand domain 1	68567	https://www.ncbi.nlm.nih.gov/gene/?term=68567
Khk	Khk	ketohexokinase	16548	https://www.ncbi.nlm.nih.gov/gene/?term=16548
Emilin1	Emilin1	elastin microfibril interfacer 1	100952	https://www.ncbi.nlm.nih.gov/gene/?term=100952
Wsb2	Wsb2	WD repeat and SOCS box-containing 2	59043	https://www.ncbi.nlm.nih.gov/gene/?term=59043
Ddx55	Ddx55	DEAD (Asp-Glu-Ala-Asp) box polypeptide 55	67848	https://www.ncbi.nlm.nih.gov/gene/?term=67848
Tmed2	Tmed2	transmembrane p24 trafficking protein 2	56334	https://www.ncbi.nlm.nih.gov/gene/?term=56334
Rilpl1	Rilpl1	Rab interacting lysosomal protein-like 1	75695	https://www.ncbi.nlm.nih.gov/gene/?term=75695
Pitpnm2	Pitpnm2	phosphatidylinositol transfer protein, membrane-associated 2	19679	https://www.ncbi.nlm.nih.gov/gene/?term=19679
Scarb2	Scarb2	scavenger receptor class B, member 2	12492	https://www.ncbi.nlm.nih.gov/gene/?term=12492
Hpd	Hpd	4-hydroxyphenylpyruvic acid dioxygenase	15445	https://www.ncbi.nlm.nih.gov/gene/?term=15445
Acad10	Acad10	acyl-Coenzyme A dehydrogenase family, member 10	71985	https://www.ncbi.nlm.nih.gov/gene/?term=71985
Brap	Brap	BRCA1 associated protein	72399	https://www.ncbi.nlm.nih.gov/gene/?term=72399
Sirt4	Sirt4	sirtuin 4	75387	https://www.ncbi.nlm.nih.gov/gene/?term=75387
Pxn	Pxn	paxillin	19303	https://www.ncbi.nlm.nih.gov/gene/?term=19303
Cyp2w1	Cyp2w1	cytochrome P450, family 2, subfamily w, polypeptide 1	545817	https://www.ncbi.nlm.nih.gov/gene/?term=545817
Psmg3	Psmg3	proteasome (prosome, macropain) assembly chaperone 3	66506	https://www.ncbi.nlm.nih.gov/gene/?term=66506
Rpl6	Rpl6	ribosomal protein L6	19988	https://www.ncbi.nlm.nih.gov/gene/?term=19988
Aass	Aass	aminoadipate-semialdehyde synthase	30956	https://www.ncbi.nlm.nih.gov/gene/?term=30956
Cbx3	Cbx3	chromobox 3	12417	https://www.ncbi.nlm.nih.gov/gene/?term=12417
Rab43	Rab43	RAB43, member RAS oncogene family	69834	https://www.ncbi.nlm.nih.gov/gene/?term=69834
Dusp16	Dusp16	dual specificity phosphatase 16	70686	https://www.ncbi.nlm.nih.gov/gene/?term=70686
Atf7ip	Atf7ip	activating transcription factor 7 interacting protein	54343	https://www.ncbi.nlm.nih.gov/gene/?term=54343
Plbd1	Plbd1	phospholipase B domain containing 1	66857	https://www.ncbi.nlm.nih.gov/gene/?term=66857
Ergic2	Ergic2	ERGIC and golgi 2	67456	https://www.ncbi.nlm.nih.gov/gene/?term=67456
Ltbr	Ltbr	lymphotoxin B receptor	17000	https://www.ncbi.nlm.nih.gov/gene/?term=17000
Mzf1	Mzf1	myeloid zinc finger 1	109889	https://www.ncbi.nlm.nih.gov/gene/?term=109889
Slc27a5	Slc27a5	solute carrier family 27 (fatty acid transporter), member 5	26459	https://www.ncbi.nlm.nih.gov/gene/?term=26459
Nova2	Nova2	neuro-oncological ventral antigen 2	384569	https://www.ncbi.nlm.nih.gov/gene/?term=384569
Kctd15	Kctd15	potassium channel tetramerisation domain containing 15	233107	https://www.ncbi.nlm.nih.gov/gene/?term=233107
Nr2f2	Nr2f2	nuclear receptor subfamily 2, group F, member 2	11819	https://www.ncbi.nlm.nih.gov/gene/?term=11819
Ttc23	Ttc23	tetratricopeptide repeat domain 23	67009	https://www.ncbi.nlm.nih.gov/gene/?term=67009
Lrrc28	Lrrc28	leucine rich repeat containing 28	67867	https://www.ncbi.nlm.nih.gov/gene/?term=67867
Pde3b	Pde3b	phosphodiesterase 3B, cGMP-inhibited	18576	https://www.ncbi.nlm.nih.gov/gene/?term=18576
Maz	Maz	MYC-associated zinc finger protein (purine-binding transcription factor)	17188	https://www.ncbi.nlm.nih.gov/gene/?term=17188
Pagr1a	Pagr1a	PAXIP1 associated glutamate rich protein 1A	67278	https://www.ncbi.nlm.nih.gov/gene/?term=67278
Aldoa	Aldoa	aldolase A, fructose-bisphosphate	11674	https://www.ncbi.nlm.nih.gov/gene/?term=11674
Ppp4c	Ppp4c	protein phosphatase 4, catalytic subunit	56420	https://www.ncbi.nlm.nih.gov/gene/?term=56420
Dgat2	Dgat2	diacylglycerol O-acyltransferase 2	67800	https://www.ncbi.nlm.nih.gov/gene/?term=67800
Fus	Fus	fused in sarcoma	233908	https://www.ncbi.nlm.nih.gov/gene/?term=233908
Kat8	Kat8	K(lysine) acetyltransferase 8	67773	https://www.ncbi.nlm.nih.gov/gene/?term=67773
Bckdk	Bckdk	branched chain ketoacid dehydrogenase kinase	12041	https://www.ncbi.nlm.nih.gov/gene/?term=12041
Lhpp	Lhpp	phospholysine phosphohistidine inorganic pyrophosphate phosphatase	76429	https://www.ncbi.nlm.nih.gov/gene/?term=76429
Zranb1	Zranb1	zinc finger, RAN-binding domain containing 1	360216	https://www.ncbi.nlm.nih.gov/gene/?term=360216
Wdr13	Wdr13	WD repeat domain 13	73447	https://www.ncbi.nlm.nih.gov/gene/?term=73447
Rbm3	Rbm3	NA	19652	https://www.ncbi.nlm.nih.gov/gene/?term=19652
Slc7a2	Slc7a2	solute carrier family 7 (cationic amino acid transporter, y+ system), member 2	11988	https://www.ncbi.nlm.nih.gov/gene/?term=11988
Tnpo2	Tnpo2	transportin 2 (importin 3, karyopherin beta 2b)	212999	https://www.ncbi.nlm.nih.gov/gene/?term=212999
Amfr	Amfr	autocrine motility factor receptor	23802	https://www.ncbi.nlm.nih.gov/gene/?term=23802
Mt2	Mt2	metallothionein 2	17750	https://www.ncbi.nlm.nih.gov/gene/?term=17750
Mt1	Mt1	metallothionein 1	17748	https://www.ncbi.nlm.nih.gov/gene/?term=17748
Herpud1	Herpud1	homocysteine-inducible, endoplasmic reticulum stress-inducible, ubiquitin-like domain member 1	64209	https://www.ncbi.nlm.nih.gov/gene/?term=64209
Hsd17b2	Hsd17b2	hydroxysteroid (17-beta) dehydrogenase 2	15486	https://www.ncbi.nlm.nih.gov/gene/?term=15486
Lsm4	Lsm4	LSM4 homolog, U6 small nuclear RNA and mRNA degradation associated	50783	https://www.ncbi.nlm.nih.gov/gene/?term=50783
Tsnaxip1	Tsnaxip1	translin-associated factor X (Tsnax) interacting protein 1	72236	https://www.ncbi.nlm.nih.gov/gene/?term=72236
Psmb10	Psmb10	proteasome (prosome, macropain) subunit, beta type 10	19171	https://www.ncbi.nlm.nih.gov/gene/?term=19171
4931406C07Rik	4931406C07Rik	RIKEN cDNA 4931406C07 gene	70984	https://www.ncbi.nlm.nih.gov/gene/?term=70984
Taf1d	Taf1d	TATA-box binding protein associated factor, RNA polymerase I, D	75316	https://www.ncbi.nlm.nih.gov/gene/?term=75316
Adat1	Adat1	adenosine deaminase, tRNA-specific 1	30947	https://www.ncbi.nlm.nih.gov/gene/?term=30947
Ppp2r1b	Ppp2r1b	protein phosphatase 2, regulatory subunit A, beta	73699	https://www.ncbi.nlm.nih.gov/gene/?term=73699
Zpr1	Zpr1	ZPR1 zinc finger	22687	https://www.ncbi.nlm.nih.gov/gene/?term=22687
Apoa5	Apoa5	apolipoprotein A-V	66113	https://www.ncbi.nlm.nih.gov/gene/?term=66113
Apoc3	Apoc3	apolipoprotein C-III	11814	https://www.ncbi.nlm.nih.gov/gene/?term=11814
Apoa1	Apoa1	apolipoprotein A-I	11806	https://www.ncbi.nlm.nih.gov/gene/?term=11806
Trappc4	Trappc4	trafficking protein particle complex 4	60409	https://www.ncbi.nlm.nih.gov/gene/?term=60409
Slc37a4	Slc37a4	solute carrier family 37 (glucose-6-phosphate transporter), member 4	14385	https://www.ncbi.nlm.nih.gov/gene/?term=14385
C2cd2l	C2cd2l	C2 calcium-dependent domain containing 2-like	71764	https://www.ncbi.nlm.nih.gov/gene/?term=71764
Dpagt1	Dpagt1	dolichyl-phosphate (UDP-N-acetylglucosamine) acetylglucosaminephosphotransferase 1 (GlcNAc-1-P transferase)	13478	https://www.ncbi.nlm.nih.gov/gene/?term=13478
Hmbs	Hmbs	hydroxymethylbilane synthase	15288	https://www.ncbi.nlm.nih.gov/gene/?term=15288
Anp32a	Anp32a	acidic (leucine-rich) nuclear phosphoprotein 32 family, member A	11737	https://www.ncbi.nlm.nih.gov/gene/?term=11737
Nnmt	Nnmt	nicotinamide N-methyltransferase	18113	https://www.ncbi.nlm.nih.gov/gene/?term=18113
Cyp1a1	Cyp1a1	cytochrome P450, family 1, subfamily a, polypeptide 1	13076	https://www.ncbi.nlm.nih.gov/gene/?term=13076
Clk3	Clk3	CDC-like kinase 3	102414	https://www.ncbi.nlm.nih.gov/gene/?term=102414
Adamts7	Adamts7	a disintegrin-like and metallopeptidase (reprolysin type) with thrombospondin type 1 motif, 7	108153	https://www.ncbi.nlm.nih.gov/gene/?term=108153
Scap	Scap	SREBF chaperone	235623	https://www.ncbi.nlm.nih.gov/gene/?term=235623
Trib1	Trib1	tribbles pseudokinase 1	211770	https://www.ncbi.nlm.nih.gov/gene/?term=211770
Uba5	Uba5	ubiquitin-like modifier activating enzyme 5	66663	https://www.ncbi.nlm.nih.gov/gene/?term=66663
Gnai2	Gnai2	guanine nucleotide binding protein (G protein), alpha inhibiting 2	14678	https://www.ncbi.nlm.nih.gov/gene/?term=14678
Nckipsd	Nckipsd	NCK interacting protein with SH3 domain	80987	https://www.ncbi.nlm.nih.gov/gene/?term=80987
Ip6k2	Ip6k2	inositol hexaphosphate kinase 2	76500	https://www.ncbi.nlm.nih.gov/gene/?term=76500
Nicn1	Nicn1	nicolin 1	66257	https://www.ncbi.nlm.nih.gov/gene/?term=66257
Amt	Amt	aminomethyltransferase	434437	https://www.ncbi.nlm.nih.gov/gene/?term=434437
Inppl1	Inppl1	inositol polyphosphate phosphatase-like 1	16332	https://www.ncbi.nlm.nih.gov/gene/?term=16332
Fbxo21	Fbxo21	F-box protein 21	231670	https://www.ncbi.nlm.nih.gov/gene/?term=231670
Pebp1	Pebp1	phosphatidylethanolamine binding protein 1	23980	https://www.ncbi.nlm.nih.gov/gene/?term=23980
Rnf125	Rnf125	ring finger protein 125	67664	https://www.ncbi.nlm.nih.gov/gene/?term=67664
Mgll	Mgll	monoglyceride lipase	23945	https://www.ncbi.nlm.nih.gov/gene/?term=23945
Mif	Mif	macrophage migration inhibitory factor (glycosylation-inhibiting factor)	17319	https://www.ncbi.nlm.nih.gov/gene/?term=17319
Dnm2	Dnm2	dynamin 2	13430	https://www.ncbi.nlm.nih.gov/gene/?term=13430
Tomm6	Tomm6	translocase of outer mitochondrial membrane 6	66119	https://www.ncbi.nlm.nih.gov/gene/?term=66119
Nat8f2	Nat8f2	N-acetyltransferase 8 (GCN5-related) family member 2	93673	https://www.ncbi.nlm.nih.gov/gene/?term=93673
Lrrc24	Lrrc24	leucine rich repeat containing 24	378937	https://www.ncbi.nlm.nih.gov/gene/?term=378937
Ccar2	Ccar2	cell cycle activator and apoptosis regulator 2	219158	https://www.ncbi.nlm.nih.gov/gene/?term=219158
Lrrc14	Lrrc14	leucine rich repeat containing 14	223664	https://www.ncbi.nlm.nih.gov/gene/?term=223664
Recql4	Recql4	RecQ protein-like 4	79456	https://www.ncbi.nlm.nih.gov/gene/?term=79456
Klf9	Klf9	Kruppel-like factor 9	16601	https://www.ncbi.nlm.nih.gov/gene/?term=16601
