chr	start	end	ID
chr11	101264580	101264850	PROK_LIV_11_101264580_101264850
chr11	101269640	101270290	PROK_LIV_11_101269640_101270290
chr11	101503590	101503940	PROK_LIV_11_101503590_101503940
chr11	101511740	101512020	PROK_LIV_11_101511740_101512020
chr11	101512040	101512420	PROK_LIV_11_101512040_101512420
chr11	101518110	101518420	PROK_LIV_11_101518110_101518420
chr11	101519890	101520310	PROK_LIV_11_101519890_101520310
chr11	101532470	101532810	PROK_LIV_11_101532470_101532810
chr11	101548690	101548920	PROK_LIV_11_101548690_101548920
chr11	101548940	101549300	PROK_LIV_11_101548940_101549300
chr11	101554090	101554480	PROK_LIV_11_101554090_101554480
chr11	101554500	101554760	PROK_LIV_11_101554500_101554760
chr11	101556500	101556730	PROK_LIV_11_101556500_101556730
chr11	101558660	101559040	PROK_LIV_11_101558660_101559040
chr11	101559720	101560250	PROK_LIV_11_101559720_101560250
chr11	101569160	101569440	PROK_LIV_11_101569160_101569440
chr11	101574140	101574810	PROK_LIV_11_101574140_101574810
chr11	101574830	101575430	PROK_LIV_11_101574830_101575430
chr11	101575910	101576150	PROK_LIV_11_101575910_101576150
chr11	102906840	102907360	PROK_LIV_11_102906840_102907360
chr11	103303810	103304120	PROK_LIV_11_103303810_103304120
chr11	106084790	106085200	PROK_LIV_11_106084790_106085200
chr11	106335710	106336010	PROK_LIV_11_106335710_106336010
chr11	106378320	106378510	PROK_LIV_11_106378320_106378510
chr11	106378990	106379220	PROK_LIV_11_106378990_106379220
chr11	106384500	106384740	PROK_LIV_11_106384500_106384740
chr11	106391460	106391830	PROK_LIV_11_106391460_106391830
chr11	106440690	106441060	PROK_LIV_11_106440690_106441060
chr11	106669870	106670160	PROK_LIV_11_106669870_106670160
chr11	106732860	106733200	PROK_LIV_11_106732860_106733200
chr11	106868580	106868950	PROK_LIV_11_106868580_106868950
chr11	106902530	106902740	PROK_LIV_11_106902530_106902740
chr11	109542490	109542850	PROK_LIV_11_109542490_109542850
chr11	109611910	109612250	PROK_LIV_11_109611910_109612250
chr11	109886260	109886450	PROK_LIV_11_109886260_109886450
chr11	109902060	109902380	PROK_LIV_11_109902060_109902380
chr11	109920400	109920580	PROK_LIV_11_109920400_109920580
chr11	109920600	109920900	PROK_LIV_11_109920600_109920900
chr11	109920920	109921270	PROK_LIV_11_109920920_109921270
chr11	109921290	109921980	PROK_LIV_11_109921290_109921980
chr11	109962880	109963640	PROK_LIV_11_109962880_109963640
chr11	109964360	109964760	PROK_LIV_11_109964360_109964760
chr11	110128050	110128530	PROK_LIV_11_110128050_110128530
chr11	110135430	110135890	PROK_LIV_11_110135430_110135890
chr11	110142140	110142410	PROK_LIV_11_110142140_110142410
chr11	113574620	113574780	PROK_LIV_11_113574620_113574780
chr11	113624410	113624740	PROK_LIV_11_113624410_113624740
chr11	113642340	113642510	PROK_LIV_11_113642340_113642510
chr11	115304840	115305130	PROK_LIV_11_115304840_115305130
chr11	115418920	115419180	PROK_LIV_11_115418920_115419180
chr11	115425170	115425510	PROK_LIV_11_115425170_115425510
chr11	115978750	115978970	PROK_LIV_11_115978750_115978970
chr11	116259360	116259710	PROK_LIV_11_116259360_116259710
chr11	116564670	116564990	PROK_LIV_11_116564670_116564990
chr11	116565010	116565440	PROK_LIV_11_116565010_116565440
chr11	116967980	116968190	PROK_LIV_11_116967980_116968190
chr11	117739020	117739270	PROK_LIV_11_117739020_117739270
chr11	118092820	118093100	PROK_LIV_11_118092820_118093100
chr11	118102060	118102280	PROK_LIV_11_118102060_118102280
chr11	120421880	120422200	PROK_LIV_11_120421880_120422200
chr11	120423040	120423290	PROK_LIV_11_120423040_120423290
chr11	120468450	120468730	PROK_LIV_11_120468450_120468730
chr11	120564920	120565350	PROK_LIV_11_120564920_120565350
chr11	120565930	120566200	PROK_LIV_11_120565930_120566200
chr11	120885580	120885950	PROK_LIV_11_120885580_120885950
chr11	120890850	120891280	PROK_LIV_11_120890850_120891280
chr11	121128200	121128410	PROK_LIV_11_121128200_121128410
chr11	121409390	121409540	PROK_LIV_11_121409390_121409540
chr12	7956390	7956640	PROK_LIV_12_7956390_7956640
chr12	7989560	7990040	PROK_LIV_12_7989560_7990040
chr12	8289280	8289500	PROK_LIV_12_8289280_8289500
chr12	8636540	8636930	PROK_LIV_12_8636540_8636930
chr12	8725300	8725760	PROK_LIV_12_8725300_8725760
chr12	8972170	8972380	PROK_LIV_12_8972170_8972380
chr12	16625390	16625630	PROK_LIV_12_16625390_16625630
chr12	16634940	16635470	PROK_LIV_12_16634940_16635470
chr12	16637100	16637470	PROK_LIV_12_16637100_16637470
chr12	16638550	16638970	PROK_LIV_12_16638550_16638970
chr12	16639470	16639960	PROK_LIV_12_16639470_16639960
chr12	16989860	16990360	PROK_LIV_12_16989860_16990360
chr12	17317590	17317980	PROK_LIV_12_17317590_17317980
chr12	19158290	19158500	PROK_LIV_12_19158290_19158500
chr12	19167460	19167690	PROK_LIV_12_19167460_19167690
chr12	19172190	19172600	PROK_LIV_12_19172190_19172600
chr12	19294460	19294800	PROK_LIV_12_19294460_19294800
chr12	20749420	20749750	PROK_LIV_12_20749420_20749750
chr12	28808660	28808990	PROK_LIV_12_28808660_28808990
chr12	31308440	31308980	PROK_LIV_12_31308440_31308980
chr12	31309000	31309140	PROK_LIV_12_31309000_31309140
chr12	35718410	35718740	PROK_LIV_12_35718410_35718740
chr12	36428160	36428520	PROK_LIV_12_36428160_36428520
chr12	40000540	40000800	PROK_LIV_12_40000540_40000800
chr12	40086680	40087050	PROK_LIV_12_40086680_40087050
chr12	41074450	41074540	PROK_LIV_12_41074450_41074540
chr12	44201360	44201620	PROK_LIV_12_44201360_44201620
chr12	51808470	51809170	PROK_LIV_12_51808470_51809170
chr12	51840410	51840850	PROK_LIV_12_51840410_51840850
chr12	51891000	51891200	PROK_LIV_12_51891000_51891200
chr12	51892280	51892410	PROK_LIV_12_51892280_51892410
chr12	52494180	52494720	PROK_LIV_12_52494180_52494720
chr12	52520850	52521200	PROK_LIV_12_52520850_52521200
chr12	52521220	52521760	PROK_LIV_12_52521220_52521760
chr12	52550010	52550240	PROK_LIV_12_52550010_52550240
chr12	54760480	54760900	PROK_LIV_12_54760480_54760900
chr12	54760920	54761140	PROK_LIV_12_54760920_54761140
chr12	54781360	54781550	PROK_LIV_12_54781360_54781550
chr12	54781570	54782090	PROK_LIV_12_54781570_54782090
chr12	55446990	55447300	PROK_LIV_12_55446990_55447300
chr12	55538940	55539240	PROK_LIV_12_55538940_55539240
chr12	59089800	59090250	PROK_LIV_12_59089800_59090250
chr12	59180460	59180870	PROK_LIV_12_59180460_59180870
chr12	71127560	71127850	PROK_LIV_12_71127560_71127850
chr12	73590370	73590500	PROK_LIV_12_73590370_73590500
chr12	75513540	75513770	PROK_LIV_12_75513540_75513770
chr12	75520330	75520710	PROK_LIV_12_75520330_75520710
chr12	75526150	75526540	PROK_LIV_12_75526150_75526540
chr12	75714060	75714280	PROK_LIV_12_75714060_75714280
chr12	75780460	75780660	PROK_LIV_12_75780460_75780660
chr12	76591080	76591340	PROK_LIV_12_76591080_76591340
chr12	78718850	78719130	PROK_LIV_12_78718850_78719130
chr12	78721150	78721640	PROK_LIV_12_78721150_78721640
chr12	79237360	79237550	PROK_LIV_12_79237360_79237550
chr12	79550720	79550930	PROK_LIV_12_79550720_79550930
chr12	80525260	80525440	PROK_LIV_12_80525260_80525440
chr12	80975430	80975630	PROK_LIV_12_80975430_80975630
chr12	80976910	80977190	PROK_LIV_12_80976910_80977190
chr12	83638820	83639090	PROK_LIV_12_83638820_83639090
chr12	83641220	83641550	PROK_LIV_12_83641220_83641550
chr12	83644350	83644520	PROK_LIV_12_83644350_83644520
chr12	83957170	83957470	PROK_LIV_12_83957170_83957470
chr12	85329160	85329670	PROK_LIV_12_85329160_85329670
chr12	87314060	87314370	PROK_LIV_12_87314060_87314370
chr12	87518710	87518910	PROK_LIV_12_87518710_87518910
chr12	88347680	88347930	PROK_LIV_12_88347680_88347930
chr12	91555450	91555650	PROK_LIV_12_91555450_91555650
chr12	91813760	91813930	PROK_LIV_12_91813760_91813930
chr12	91815490	91815700	PROK_LIV_12_91815490_91815700
chr12	99223070	99223420	PROK_LIV_12_99223070_99223420
chr12	104373310	104373440	PROK_LIV_12_104373310_104373440
chr12	104807900	104808210	PROK_LIV_12_104807900_104808210
chr12	104818730	104819130	PROK_LIV_12_104818730_104819130
chr12	104997310	104997610	PROK_LIV_12_104997310_104997610
chr12	105720440	105720650	PROK_LIV_12_105720440_105720650
chr12	108758380	108758470	PROK_LIV_12_108758380_108758470
chr12	109239910	109240150	PROK_LIV_12_109239910_109240150
chr12	109987080	109987840	PROK_LIV_12_109987080_109987840
chr12	109988450	109988770	PROK_LIV_12_109988450_109988770
chr12	109989820	109990080	PROK_LIV_12_109989820_109990080
chr12	109991590	109991800	PROK_LIV_12_109991590_109991800
chr12	110661960	110662390	PROK_LIV_12_110661960_110662390
chr12	110662410	110662620	PROK_LIV_12_110662410_110662620
chr12	111507120	111507420	PROK_LIV_12_111507120_111507420
chr12	111516090	111516610	PROK_LIV_12_111516090_111516610
chr13	3115340	3115620	PROK_LIV_13_3115340_3115620
chr13	3115750	3116390	PROK_LIV_13_3115750_3116390
chr13	12580910	12581090	PROK_LIV_13_12580910_12581090
chr13	12589900	12590350	PROK_LIV_13_12589900_12590350
chr13	18118350	18118650	PROK_LIV_13_18118350_18118650
chr13	21624990	21625410	PROK_LIV_13_21624990_21625410
chr13	24004010	24004600	PROK_LIV_13_24004010_24004600
chr13	24009330	24009700	PROK_LIV_13_24009330_24009700
chr13	24021030	24021380	PROK_LIV_13_24021030_24021380
chr13	24050600	24050890	PROK_LIV_13_24050600_24050890
chr13	24051830	24052020	PROK_LIV_13_24051830_24052020
chr13	24098410	24098650	PROK_LIV_13_24098410_24098650
chr13	24524010	24524410	PROK_LIV_13_24524010_24524410
chr13	25128680	25129280	PROK_LIV_13_25128680_25129280
chr13	25144220	25144490	PROK_LIV_13_25144220_25144490
chr13	28397490	28397840	PROK_LIV_13_28397490_28397840
chr13	30544760	30544940	PROK_LIV_13_30544760_30544940
chr13	31028220	31028650	PROK_LIV_13_31028220_31028650
chr13	31741660	31741820	PROK_LIV_13_31741660_31741820
chr13	33008310	33008680	PROK_LIV_13_33008310_33008680
chr13	34272550	34272830	PROK_LIV_13_34272550_34272830
chr13	34411670	34412000	PROK_LIV_13_34411670_34412000
chr13	34650190	34650350	PROK_LIV_13_34650190_34650350
chr13	35058620	35058830	PROK_LIV_13_35058620_35058830
chr13	35174320	35174990	PROK_LIV_13_35174320_35174990
chr13	35175180	35175690	PROK_LIV_13_35175180_35175690
chr13	35176940	35177450	PROK_LIV_13_35176940_35177450
chr13	35199960	35200290	PROK_LIV_13_35199960_35200290
chr13	35207360	35207730	PROK_LIV_13_35207360_35207730
chr13	36919820	36919950	PROK_LIV_13_36919820_36919950
chr13	36920530	36920710	PROK_LIV_13_36920530_36920710
chr13	38707110	38707500	PROK_LIV_13_38707110_38707500
chr13	38712170	38712270	PROK_LIV_13_38712170_38712270
chr13	39625760	39626260	PROK_LIV_13_39625760_39626260
chr13	39627870	39628370	PROK_LIV_13_39627870_39628370
chr13	39632000	39632250	PROK_LIV_13_39632000_39632250
chr13	40096790	40097040	PROK_LIV_13_40096790_40097040
chr13	41346590	41346870	PROK_LIV_13_41346590_41346870
chr13	41369610	41370010	PROK_LIV_13_41369610_41370010
chr13	41371540	41371790	PROK_LIV_13_41371540_41371790
chr13	41379840	41380550	PROK_LIV_13_41379840_41380550
chr13	41380570	41380720	PROK_LIV_13_41380570_41380720
chr13	41386270	41386530	PROK_LIV_13_41386270_41386530
chr13	43325160	43325480	PROK_LIV_13_43325160_43325480
chr13	43552240	43552550	PROK_LIV_13_43552240_43552550
chr13	43677880	43678330	PROK_LIV_13_43677880_43678330
chr13	45232330	45232520	PROK_LIV_13_45232330_45232520
chr13	49064700	49065220	PROK_LIV_13_49064700_49065220
chr13	51247960	51248110	PROK_LIV_13_51247960_51248110
chr13	52333800	52334570	PROK_LIV_13_52333800_52334570
chr13	52337490	52337800	PROK_LIV_13_52337490_52337800
chr13	54226640	54226960	PROK_LIV_13_54226640_54226960
chr13	55510090	55510280	PROK_LIV_13_55510090_55510280
chr13	55563900	55564220	PROK_LIV_13_55563900_55564220
chr13	55769680	55770100	PROK_LIV_13_55769680_55770100
chr13	55805260	55805510	PROK_LIV_13_55805260_55805510
chr13	55841060	55841510	PROK_LIV_13_55841060_55841510
chr13	60627320	60627630	PROK_LIV_13_60627320_60627630
chr13	60775740	60775960	PROK_LIV_13_60775740_60775960
chr13	60914160	60914600	PROK_LIV_13_60914160_60914600
chr13	62239880	62240120	PROK_LIV_13_62239880_62240120
chr13	62284630	62284770	PROK_LIV_13_62284630_62284770
chr13	62284790	62285210	PROK_LIV_13_62284790_62285210
chr13	62690760	62691060	PROK_LIV_13_62690760_62691060
chr13	62691080	62691290	PROK_LIV_13_62691080_62691290
chr13	63023050	63023360	PROK_LIV_13_63023050_63023360
chr13	63029050	63029600	PROK_LIV_13_63029050_63029600
chr13	63696280	63696890	PROK_LIV_13_63696280_63696890
chr13	64277580	64277760	PROK_LIV_13_64277580_64277760
chr13	64384980	64385180	PROK_LIV_13_64384980_64385180
chr13	64385520	64385960	PROK_LIV_13_64385520_64385960
chr13	64458460	64459030	PROK_LIV_13_64458460_64459030
chr13	64459680	64460030	PROK_LIV_13_64459680_64460030
chr13	64460050	64460270	PROK_LIV_13_64460050_64460270
chr13	64460810	64460970	PROK_LIV_13_64460810_64460970
chr13	64463250	64463490	PROK_LIV_13_64463250_64463490
chr13	64549290	64549640	PROK_LIV_13_64549290_64549640
chr13	65305920	65306190	PROK_LIV_13_65305920_65306190
chr13	66534180	66534650	PROK_LIV_13_66534180_66534650
chr13	66916480	66917080	PROK_LIV_13_66916480_66917080
chr13	67479720	67480030	PROK_LIV_13_67479720_67480030
chr13	67480180	67480410	PROK_LIV_13_67480180_67480410
chr13	67481360	67481790	PROK_LIV_13_67481360_67481790
chr13	68032980	68033550	PROK_LIV_13_68032980_68033550
chr13	68036130	68036490	PROK_LIV_13_68036130_68036490
chr13	68036510	68037120	PROK_LIV_13_68036510_68037120
chr13	68041000	68041210	PROK_LIV_13_68041000_68041210
chr13	68041230	68041750	PROK_LIV_13_68041230_68041750
chr13	68108910	68109230	PROK_LIV_13_68108910_68109230
chr13	68239040	68239280	PROK_LIV_13_68239040_68239280
chr13	68364950	68365450	PROK_LIV_13_68364950_68365450
chr13	68444960	68445380	PROK_LIV_13_68444960_68445380
chr13	74680200	74680530	PROK_LIV_13_74680200_74680530
chr13	74903510	74903840	PROK_LIV_13_74903510_74903840
chr13	75857150	75857530	PROK_LIV_13_75857150_75857530
chr13	80685300	80685810	PROK_LIV_13_80685300_80685810
chr13	91889990	91890120	PROK_LIV_13_91889990_91890120
chr13	91890490	91891180	PROK_LIV_13_91890490_91891180
chr13	91891360	91891760	PROK_LIV_13_91891360_91891760
chr13	91907930	91908280	PROK_LIV_13_91907930_91908280
chr13	93479220	93479590	PROK_LIV_13_93479220_93479590
chr13	94495980	94496120	PROK_LIV_13_94495980_94496120
chr13	94521260	94521530	PROK_LIV_13_94521260_94521530
chr13	95788340	95788780	PROK_LIV_13_95788340_95788780
chr13	95942220	95942800	PROK_LIV_13_95942220_95942800
chr13	97121040	97121470	PROK_LIV_13_97121040_97121470
chr13	97268180	97268430	PROK_LIV_13_97268180_97268430
chr13	100556290	100556540	PROK_LIV_13_100556290_100556540
chr13	100679930	100680320	PROK_LIV_13_100679930_100680320
chr13	100696750	100697040	PROK_LIV_13_100696750_100697040
chr13	100725280	100725660	PROK_LIV_13_100725280_100725660
chr13	103998440	103998790	PROK_LIV_13_103998440_103998790
chr13	106861680	106861960	PROK_LIV_13_106861680_106861960
chr13	108807230	108807420	PROK_LIV_13_108807230_108807420
chr13	109718620	109718850	PROK_LIV_13_109718620_109718850
chr13	112608700	112609190	PROK_LIV_13_112608700_112609190
chr13	114201360	114201560	PROK_LIV_13_114201360_114201560
chr13	114954930	114955110	PROK_LIV_13_114954930_114955110
chr13	118405560	118405980	PROK_LIV_13_118405560_118405980
chr13	119542130	119542400	PROK_LIV_13_119542130_119542400
chr14	4624070	4624320	PROK_LIV_14_4624070_4624320
chr14	8349380	8349490	PROK_LIV_14_8349380_8349490
chr14	8368640	8368880	PROK_LIV_14_8368640_8368880
chr14	10897040	10897280	PROK_LIV_14_10897040_10897280
chr14	13525710	13526050	PROK_LIV_14_13525710_13526050
chr14	14293510	14293680	PROK_LIV_14_14293510_14293680
chr14	14296910	14297410	PROK_LIV_14_14296910_14297410
chr14	14297430	14297700	PROK_LIV_14_14297430_14297700
chr14	20280050	20280180	PROK_LIV_14_20280050_20280180
chr14	20529200	20529360	PROK_LIV_14_20529200_20529360
chr14	21125510	21125670	PROK_LIV_14_21125510_21125670
chr14	21126390	21126630	PROK_LIV_14_21126390_21126630
chr14	21126650	21127110	PROK_LIV_14_21126650_21127110
chr14	21127970	21128480	PROK_LIV_14_21127970_21128480
chr14	21132340	21132670	PROK_LIV_14_21132340_21132670
chr14	21135080	21135400	PROK_LIV_14_21135080_21135400
chr14	21137330	21137970	PROK_LIV_14_21137330_21137970
chr14	21140470	21140940	PROK_LIV_14_21140470_21140940
chr14	21140960	21141470	PROK_LIV_14_21140960_21141470
chr14	21146360	21146500	PROK_LIV_14_21146360_21146500
chr14	21148840	21149310	PROK_LIV_14_21148840_21149310
chr14	21155020	21155490	PROK_LIV_14_21155020_21155490
chr14	21156450	21156990	PROK_LIV_14_21156450_21156990
chr14	21157720	21158080	PROK_LIV_14_21157720_21158080
chr14	21162250	21163190	PROK_LIV_14_21162250_21163190
chr14	21165130	21165410	PROK_LIV_14_21165130_21165410
chr14	21165910	21166050	PROK_LIV_14_21165910_21166050
chr14	21173470	21173790	PROK_LIV_14_21173470_21173790
chr14	21185010	21185220	PROK_LIV_14_21185010_21185220
chr14	21240540	21240950	PROK_LIV_14_21240540_21240950
chr14	21897750	21898420	PROK_LIV_14_21897750_21898420
chr14	29699030	29699270	PROK_LIV_14_29699030_29699270
chr14	29731560	29731750	PROK_LIV_14_29731560_29731750
chr14	29738640	29739130	PROK_LIV_14_29738640_29739130
chr14	29746480	29746780	PROK_LIV_14_29746480_29746780
chr14	30464390	30464650	PROK_LIV_14_30464390_30464650
chr14	30647520	30647920	PROK_LIV_14_30647520_30647920
chr14	30736300	30736650	PROK_LIV_14_30736300_30736650
chr14	30738110	30738440	PROK_LIV_14_30738110_30738440
chr14	31367190	31367450	PROK_LIV_14_31367190_31367450
chr14	34396080	34396180	PROK_LIV_14_34396080_34396180
chr14	34482630	34482780	PROK_LIV_14_34482630_34482780
chr14	34521020	34521220	PROK_LIV_14_34521020_34521220
chr14	36692760	36692930	PROK_LIV_14_36692760_36692930
chr14	39846870	39847110	PROK_LIV_14_39846870_39847110
chr14	39855010	39855320	PROK_LIV_14_39855010_39855320
chr14	45567410	45567620	PROK_LIV_14_45567410_45567620
chr14	45794730	45795010	PROK_LIV_14_45794730_45795010
chr14	46321620	46322260	PROK_LIV_14_46321620_46322260
chr14	47119170	47119280	PROK_LIV_14_47119170_47119280
chr14	52121760	52121980	PROK_LIV_14_52121760_52121980
chr14	52447160	52447650	PROK_LIV_14_52447160_52447650
chr14	54768070	54768490	PROK_LIV_14_54768070_54768490
chr14	56858320	56858460	PROK_LIV_14_56858320_56858460
chr14	57327000	57327190	PROK_LIV_14_57327000_57327190
chr14	57935160	57935340	PROK_LIV_14_57935160_57935340
chr14	57935360	57935640	PROK_LIV_14_57935360_57935640
chr14	59618140	59618490	PROK_LIV_14_59618140_59618490
chr14	60874870	60875150	PROK_LIV_14_60874870_60875150
chr14	63480130	63480480	PROK_LIV_14_63480130_63480480
chr14	66348560	66348870	PROK_LIV_14_66348560_66348870
chr14	66348890	66349370	PROK_LIV_14_66348890_66349370
chr14	66356220	66356410	PROK_LIV_14_66356220_66356410
chr14	66359840	66360500	PROK_LIV_14_66359840_66360500
chr14	66360730	66361040	PROK_LIV_14_66360730_66361040
chr14	66361560	66361800	PROK_LIV_14_66361560_66361800
chr14	66895650	66896100	PROK_LIV_14_66895650_66896100
chr14	67228010	67228450	PROK_LIV_14_67228010_67228450
chr14	70441930	70442270	PROK_LIV_14_70441930_70442270
chr14	70551420	70551940	PROK_LIV_14_70551420_70551940
chr14	70757300	70757420	PROK_LIV_14_70757300_70757420
chr14	72840710	72840940	PROK_LIV_14_72840710_72840940
chr14	73369060	73369240	PROK_LIV_14_73369060_73369240
chr14	73620020	73620540	PROK_LIV_14_73620020_73620540
chr14	76008090	76008290	PROK_LIV_14_76008090_76008290
chr14	78449370	78449600	PROK_LIV_14_78449370_78449600
chr14	79086760	79087160	PROK_LIV_14_79086760_79087160
chr14	79087960	79088510	PROK_LIV_14_79087960_79088510
chr14	79090240	79090650	PROK_LIV_14_79090240_79090650
chr14	79664270	79664450	PROK_LIV_14_79664270_79664450
chr14	79689530	79689780	PROK_LIV_14_79689530_79689780
chr14	82321110	82321250	PROK_LIV_14_82321110_82321250
chr14	92841480	92841750	PROK_LIV_14_92841480_92841750
chr14	100520690	100521270	PROK_LIV_14_100520690_100521270
chr14	100522740	100522890	PROK_LIV_14_100522740_100522890
chr14	100524130	100524300	PROK_LIV_14_100524130_100524300
chr14	103336660	103336860	PROK_LIV_14_103336660_103336860
chr14	118362100	118362640	PROK_LIV_14_118362100_118362640
chr14	118363820	118364010	PROK_LIV_14_118363820_118364010
chr14	120515760	120516060	PROK_LIV_14_120515760_120516060
chr14	122342650	122342950	PROK_LIV_14_122342650_122342950
chr14	123149820	123150180	PROK_LIV_14_123149820_123150180
chr15	3052720	3053210	PROK_LIV_15_3052720_3053210
chr15	3136270	3136400	PROK_LIV_15_3136270_3136400
chr15	3136420	3136920	PROK_LIV_15_3136420_3136920
chr15	3281030	3281220	PROK_LIV_15_3281030_3281220
chr15	3281240	3281610	PROK_LIV_15_3281240_3281610
chr15	5955000	5955370	PROK_LIV_15_5955000_5955370
chr15	7218440	7218860	PROK_LIV_15_7218440_7218860
chr15	8193160	8193530	PROK_LIV_15_8193160_8193530
chr15	12181320	12181550	PROK_LIV_15_12181320_12181550
chr15	12194610	12195080	PROK_LIV_15_12194610_12195080
chr15	14873230	14873570	PROK_LIV_15_14873230_14873570
chr15	14878290	14878500	PROK_LIV_15_14878290_14878500
chr15	22179700	22180050	PROK_LIV_15_22179700_22180050
chr15	25716190	25716490	PROK_LIV_15_25716190_25716490
chr15	25915600	25915780	PROK_LIV_15_25915600_25915780
chr15	25942130	25942400	PROK_LIV_15_25942130_25942400
chr15	27893450	27893870	PROK_LIV_15_27893450_27893870
chr15	31226250	31226480	PROK_LIV_15_31226250_31226480
chr15	31255180	31255550	PROK_LIV_15_31255180_31255550
chr15	31569470	31569750	PROK_LIV_15_31569470_31569750
chr15	34440870	34441190	PROK_LIV_15_34440870_34441190
chr15	34489560	34489830	PROK_LIV_15_34489560_34489830
chr15	36584500	36584970	PROK_LIV_15_36584500_36584970
chr15	39628330	39628740	PROK_LIV_15_39628330_39628740
chr15	39673730	39674360	PROK_LIV_15_39673730_39674360
chr15	39674790	39675440	PROK_LIV_15_39674790_39675440
chr15	39676930	39677190	PROK_LIV_15_39676930_39677190
chr15	39677210	39677940	PROK_LIV_15_39677210_39677940
chr15	39680710	39681220	PROK_LIV_15_39680710_39681220
chr15	39704150	39704390	PROK_LIV_15_39704150_39704390
chr15	39716560	39716800	PROK_LIV_15_39716560_39716800
chr15	39718340	39718570	PROK_LIV_15_39718340_39718570
chr15	39719760	39719920	PROK_LIV_15_39719760_39719920
chr15	39719940	39720310	PROK_LIV_15_39719940_39720310
chr15	41694030	41694380	PROK_LIV_15_41694030_41694380
chr15	54726660	54726960	PROK_LIV_15_54726660_54726960
chr15	54975980	54976190	PROK_LIV_15_54975980_54976190
chr15	54977890	54978260	PROK_LIV_15_54977890_54978260
chr15	54986290	54986660	PROK_LIV_15_54986290_54986660
chr15	54986680	54986970	PROK_LIV_15_54986680_54986970
chr15	54996920	54997190	PROK_LIV_15_54996920_54997190
chr15	55003040	55003440	PROK_LIV_15_55003040_55003440
chr15	55017150	55017450	PROK_LIV_15_55017150_55017450
chr15	55031960	55032270	PROK_LIV_15_55031960_55032270
chr15	55088290	55088670	PROK_LIV_15_55088290_55088670
chr15	55091410	55091660	PROK_LIV_15_55091410_55091660
chr15	55143820	55144010	PROK_LIV_15_55143820_55144010
chr15	57743180	57743480	PROK_LIV_15_57743180_57743480
chr15	57754360	57754750	PROK_LIV_15_57754360_57754750
chr15	58760170	58760510	PROK_LIV_15_58760170_58760510
chr15	58848640	58849000	PROK_LIV_15_58848640_58849000
chr15	58850570	58851090	PROK_LIV_15_58850570_58851090
chr15	58852320	58853000	PROK_LIV_15_58852320_58853000
chr15	58858740	58859050	PROK_LIV_15_58858740_58859050
chr15	58859070	58859480	PROK_LIV_15_58859070_58859480
chr15	58860390	58861090	PROK_LIV_15_58860390_58861090
chr15	58861110	58861540	PROK_LIV_15_58861110_58861540
chr15	58871380	58871790	PROK_LIV_15_58871380_58871790
chr15	58875440	58875860	PROK_LIV_15_58875440_58875860
chr15	58898380	58899210	PROK_LIV_15_58898380_58899210
chr15	58908820	58909230	PROK_LIV_15_58908820_58909230
chr15	67517960	67518220	PROK_LIV_15_67517960_67518220
chr15	75742710	75742960	PROK_LIV_15_75742710_75742960
chr15	76110700	76110910	PROK_LIV_15_76110700_76110910
chr15	76212130	76212540	PROK_LIV_15_76212130_76212540
chr15	76227870	76228070	PROK_LIV_15_76227870_76228070
chr15	76235650	76235800	PROK_LIV_15_76235650_76235800
chr15	76509940	76510090	PROK_LIV_15_76509940_76510090
chr15	77614460	77614690	PROK_LIV_15_77614460_77614690
chr15	79206290	79206630	PROK_LIV_15_79206290_79206630
chr15	79962690	79963160	PROK_LIV_15_79962690_79963160
chr15	79967110	79967410	PROK_LIV_15_79967110_79967410
chr15	81494210	81494460	PROK_LIV_15_81494210_81494460
chr15	81740730	81741010	PROK_LIV_15_81740730_81741010
chr15	82328520	82328880	PROK_LIV_15_82328520_82328880
chr15	82330740	82331040	PROK_LIV_15_82330740_82331040
chr15	82331650	82332200	PROK_LIV_15_82331650_82332200
chr15	82334280	82334770	PROK_LIV_15_82334280_82334770
chr15	82343430	82344030	PROK_LIV_15_82343430_82344030
chr15	82527790	82527970	PROK_LIV_15_82527790_82527970
chr15	83057000	83057090	PROK_LIV_15_83057000_83057090
chr15	83158590	83158900	PROK_LIV_15_83158590_83158900
chr15	84558400	84558880	PROK_LIV_15_84558400_84558880
chr15	88719330	88719580	PROK_LIV_15_88719330_88719580
chr15	88962150	88962360	PROK_LIV_15_88962150_88962360
chr15	89063900	89064090	PROK_LIV_15_89063900_89064090
chr15	89319290	89319540	PROK_LIV_15_89319290_89319540
chr15	89360760	89360970	PROK_LIV_15_89360760_89360970
chr15	89649910	89650160	PROK_LIV_15_89649910_89650160
chr15	90933700	90933900	PROK_LIV_15_90933700_90933900
chr15	93173470	93173670	PROK_LIV_15_93173470_93173670
chr15	96593950	96594370	PROK_LIV_15_96593950_96594370
chr15	96594390	96594850	PROK_LIV_15_96594390_96594850
chr15	96890280	96890880	PROK_LIV_15_96890280_96890880
chr15	96900840	96901210	PROK_LIV_15_96900840_96901210
chr15	96902080	96902600	PROK_LIV_15_96902080_96902600
chr15	96902620	96902810	PROK_LIV_15_96902620_96902810
chr15	96909320	96910030	PROK_LIV_15_96909320_96910030
chr15	96914410	96914910	PROK_LIV_15_96914410_96914910
chr15	96917380	96917890	PROK_LIV_15_96917380_96917890
chr15	96918100	96918480	PROK_LIV_15_96918100_96918480
