chr	start	end	ID
chr12	85157970	85158560	PROK_LIV_12_85157970_85158560
chr12	85159620	85160050	PROK_LIV_12_85159620_85160050
chr12	85316920	85317290	PROK_LIV_12_85316920_85317290
chr12	85379750	85380060	PROK_LIV_12_85379750_85380060
chr12	85752240	85752660	PROK_LIV_12_85752240_85752660
chr12	85869710	85870140	PROK_LIV_12_85869710_85870140
chr12	86931160	86931420	PROK_LIV_12_86931160_86931420
chr12	87434890	87435530	PROK_LIV_12_87434890_87435530
chr12	87518710	87518910	PROK_LIV_12_87518710_87518910
chr12	88319020	88319530	PROK_LIV_12_88319020_88319530
chr12	88327410	88327740	PROK_LIV_12_88327410_88327740
chr12	91525970	91526240	PROK_LIV_12_91525970_91526240
chr12	91557590	91557900	PROK_LIV_12_91557590_91557900
chr12	91816100	91816280	PROK_LIV_12_91816100_91816280
chr12	99223070	99223420	PROK_LIV_12_99223070_99223420
chr12	99227370	99227610	PROK_LIV_12_99227370_99227610
chr12	99331080	99331430	PROK_LIV_12_99331080_99331430
chr12	100388790	100389020	PROK_LIV_12_100388790_100389020
chr12	100803640	100803890	PROK_LIV_12_100803640_100803890
chr12	101047070	101047600	PROK_LIV_12_101047070_101047600
chr12	101048550	101048850	PROK_LIV_12_101048550_101048850
chr12	103596180	103596370	PROK_LIV_12_103596180_103596370
chr12	103596680	103597270	PROK_LIV_12_103596680_103597270
chr12	103811820	103812140	PROK_LIV_12_103811820_103812140
chr12	103818190	103818710	PROK_LIV_12_103818190_103818710
chr12	103851010	103851540	PROK_LIV_12_103851010_103851540
chr12	103852370	103852610	PROK_LIV_12_103852370_103852610
chr12	103867640	103867900	PROK_LIV_12_103867640_103867900
chr12	103929420	103930090	PROK_LIV_12_103929420_103930090
chr12	103933010	103933470	PROK_LIV_12_103933010_103933470
chr12	103962920	103963440	PROK_LIV_12_103962920_103963440
chr12	103968700	103969670	PROK_LIV_12_103968700_103969670
chr12	103988130	103988440	PROK_LIV_12_103988130_103988440
chr12	103994330	103994650	PROK_LIV_12_103994330_103994650
chr12	103998190	103998680	PROK_LIV_12_103998190_103998680
chr12	103999540	103999930	PROK_LIV_12_103999540_103999930
chr12	103999950	104000460	PROK_LIV_12_103999950_104000460
chr12	104000480	104000760	PROK_LIV_12_104000480_104000760
chr12	104000780	104001210	PROK_LIV_12_104000780_104001210
chr12	104001230	104001730	PROK_LIV_12_104001230_104001730
chr12	104001780	104002310	PROK_LIV_12_104001780_104002310
chr12	104002330	104002780	PROK_LIV_12_104002330_104002780
chr12	104008070	104008410	PROK_LIV_12_104008070_104008410
chr12	104008430	104008720	PROK_LIV_12_104008430_104008720
chr12	104008980	104009400	PROK_LIV_12_104008980_104009400
chr12	104030810	104031080	PROK_LIV_12_104030810_104031080
chr12	104033380	104034250	PROK_LIV_12_104033380_104034250
chr12	104040340	104040790	PROK_LIV_12_104040340_104040790
chr12	104075260	104075500	PROK_LIV_12_104075260_104075500
chr12	104353770	104354250	PROK_LIV_12_104353770_104354250
chr12	104752510	104752880	PROK_LIV_12_104752510_104752880
chr12	104753110	104753440	PROK_LIV_12_104753110_104753440
chr12	104807290	104807880	PROK_LIV_12_104807290_104807880
chr12	104807900	104808210	PROK_LIV_12_104807900_104808210
chr12	104810520	104810860	PROK_LIV_12_104810520_104810860
chr12	104812380	104812690	PROK_LIV_12_104812380_104812690
chr12	104816200	104816980	PROK_LIV_12_104816200_104816980
chr12	104817930	104818330	PROK_LIV_12_104817930_104818330
chr12	104824800	104825440	PROK_LIV_12_104824800_104825440
chr12	105574670	105575090	PROK_LIV_12_105574670_105575090
chr12	105643750	105643980	PROK_LIV_12_105643750_105643980
chr12	105763760	105764110	PROK_LIV_12_105763760_105764110
chr12	105769720	105770100	PROK_LIV_12_105769720_105770100
chr12	108145930	108146090	PROK_LIV_12_108145930_108146090
chr12	108181630	108182270	PROK_LIV_12_108181630_108182270
chr12	108759650	108759730	PROK_LIV_12_108759650_108759730
chr12	108759750	108760000	PROK_LIV_12_108759750_108760000
chr12	109968200	109968550	PROK_LIV_12_109968200_109968550
chr12	109987080	109987840	PROK_LIV_12_109987080_109987840
chr12	109988450	109988770	PROK_LIV_12_109988450_109988770
chr12	110568030	110568260	PROK_LIV_12_110568030_110568260
chr12	110673240	110673410	PROK_LIV_12_110673240_110673410
chr12	110716520	110716830	PROK_LIV_12_110716520_110716830
chr12	110824790	110825050	PROK_LIV_12_110824790_110825050
chr12	110855440	110855820	PROK_LIV_12_110855440_110855820
chr12	111005430	111005890	PROK_LIV_12_111005430_111005890
chr12	111309220	111309590	PROK_LIV_12_111309220_111309590
chr12	111332630	111332960	PROK_LIV_12_111332630_111332960
chr12	111408640	111409190	PROK_LIV_12_111408640_111409190
chr12	111503780	111503960	PROK_LIV_12_111503780_111503960
chr12	111504770	111504990	PROK_LIV_12_111504770_111504990
chr12	111505010	111505370	PROK_LIV_12_111505010_111505370
chr12	111582910	111583320	PROK_LIV_12_111582910_111583320
chr12	111780200	111780410	PROK_LIV_12_111780200_111780410
chr12	111933320	111933710	PROK_LIV_12_111933320_111933710
chr12	112072910	112073410	PROK_LIV_12_112072910_112073410
chr12	112078480	112079000	PROK_LIV_12_112078480_112079000
chr12	112097050	112097410	PROK_LIV_12_112097050_112097410
chr12	112097430	112097830	PROK_LIV_12_112097430_112097830
chr12	112586250	112586610	PROK_LIV_12_112586250_112586610
chr12	112610830	112611420	PROK_LIV_12_112610830_112611420
chr12	112640340	112640980	PROK_LIV_12_112640340_112640980
chr12	112688060	112688330	PROK_LIV_12_112688060_112688330
chr12	113343850	113344420	PROK_LIV_12_113343850_113344420
chr12	113344440	113344630	PROK_LIV_12_113344440_113344630
chr12	116813830	116814140	PROK_LIV_12_116813830_116814140
chr12	117346470	117346810	PROK_LIV_12_117346470_117346810
chr13	3939100	3939410	PROK_LIV_13_3939100_3939410
chr13	4099580	4100150	PROK_LIV_13_4099580_4100150
chr13	4100980	4101120	PROK_LIV_13_4100980_4101120
chr13	4101140	4101790	PROK_LIV_13_4101140_4101790
chr13	4109930	4110230	PROK_LIV_13_4109930_4110230
chr13	4240770	4241250	PROK_LIV_13_4240770_4241250
chr13	4283850	4284180	PROK_LIV_13_4283850_4284180
chr13	4284200	4284380	PROK_LIV_13_4284200_4284380
chr13	4485660	4485940	PROK_LIV_13_4485660_4485940
chr13	4656870	4657160	PROK_LIV_13_4656870_4657160
chr13	6597900	6598340	PROK_LIV_13_6597900_6598340
chr13	7764360	7764890	PROK_LIV_13_7764360_7764890
chr13	8935410	8935700	PROK_LIV_13_8935410_8935700
chr13	8935720	8936110	PROK_LIV_13_8935720_8936110
chr13	8936130	8936290	PROK_LIV_13_8936130_8936290
chr13	9046340	9046520	PROK_LIV_13_9046340_9046520
chr13	9067090	9067480	PROK_LIV_13_9067090_9067480
chr13	9144070	9144300	PROK_LIV_13_9144070_9144300
chr13	9144320	9144680	PROK_LIV_13_9144320_9144680
chr13	9144700	9144900	PROK_LIV_13_9144700_9144900
chr13	12388900	12389170	PROK_LIV_13_12388900_12389170
chr13	12410050	12410320	PROK_LIV_13_12410050_12410320
chr13	12665160	12665520	PROK_LIV_13_12665160_12665520
chr13	13568060	13568420	PROK_LIV_13_13568060_13568420
chr13	13596520	13596800	PROK_LIV_13_13596520_13596800
chr13	13764350	13764590	PROK_LIV_13_13764350_13764590
chr13	14128810	14129360	PROK_LIV_13_14128810_14129360
chr13	14197280	14197640	PROK_LIV_13_14197280_14197640
chr13	14214080	14214450	PROK_LIV_13_14214080_14214450
chr13	16186310	16186800	PROK_LIV_13_16186310_16186800
chr13	16186820	16187360	PROK_LIV_13_16186820_16187360
chr13	17977690	17978090	PROK_LIV_13_17977690_17978090
chr13	17978110	17978520	PROK_LIV_13_17978110_17978520
chr13	19579820	19580230	PROK_LIV_13_19579820_19580230
chr13	20898300	20898520	PROK_LIV_13_20898300_20898520
chr13	21418360	21418550	PROK_LIV_13_21418360_21418550
chr13	21452590	21452960	PROK_LIV_13_21452590_21452960
chr13	21546690	21547150	PROK_LIV_13_21546690_21547150
chr13	21715130	21715560	PROK_LIV_13_21715130_21715560
chr13	21938570	21938850	PROK_LIV_13_21938570_21938850
chr13	21947660	21947940	PROK_LIV_13_21947660_21947940
chr13	21947960	21948490	PROK_LIV_13_21947960_21948490
chr13	21949170	21949500	PROK_LIV_13_21949170_21949500
chr13	21949830	21950290	PROK_LIV_13_21949830_21950290
chr13	22065960	22066110	PROK_LIV_13_22065960_22066110
chr13	22199720	22199870	PROK_LIV_13_22199720_22199870
chr13	22224660	22225130	PROK_LIV_13_22224660_22225130
chr13	22225150	22225500	PROK_LIV_13_22225150_22225500
chr13	22234640	22234770	PROK_LIV_13_22234640_22234770
chr13	22466210	22466640	PROK_LIV_13_22466210_22466640
chr13	23469400	23469650	PROK_LIV_13_23469400_23469650
chr13	23553080	23553670	PROK_LIV_13_23553080_23553670
chr13	23610780	23610920	PROK_LIV_13_23610780_23610920
chr13	23630010	23630300	PROK_LIV_13_23630010_23630300
chr13	23715760	23716070	PROK_LIV_13_23715760_23716070
chr13	23717730	23718110	PROK_LIV_13_23717730_23718110
chr13	23728320	23728730	PROK_LIV_13_23728320_23728730
chr13	23735430	23736130	PROK_LIV_13_23735430_23736130
chr13	23738940	23739690	PROK_LIV_13_23738940_23739690
chr13	23739910	23740170	PROK_LIV_13_23739910_23740170
chr13	23755050	23755390	PROK_LIV_13_23755050_23755390
chr13	23765180	23766040	PROK_LIV_13_23765180_23766040
chr13	23804940	23805460	PROK_LIV_13_23804940_23805460
chr13	23916200	23916840	PROK_LIV_13_23916200_23916840
chr13	23934840	23935380	PROK_LIV_13_23934840_23935380
chr13	23936250	23936960	PROK_LIV_13_23936250_23936960
chr13	23941080	23941500	PROK_LIV_13_23941080_23941500
chr13	23944630	23945030	PROK_LIV_13_23944630_23945030
chr13	23947400	23947810	PROK_LIV_13_23947400_23947810
chr13	23991940	23992540	PROK_LIV_13_23991940_23992540
chr13	24004010	24004600	PROK_LIV_13_24004010_24004600
chr13	24009330	24009700	PROK_LIV_13_24009330_24009700
chr13	24022480	24022820	PROK_LIV_13_24022480_24022820
chr13	24051830	24052020	PROK_LIV_13_24051830_24052020
chr13	24052460	24052640	PROK_LIV_13_24052460_24052640
chr13	24328160	24328450	PROK_LIV_13_24328160_24328450
chr13	24515510	24515840	PROK_LIV_13_24515510_24515840
chr13	24984610	24985010	PROK_LIV_13_24984610_24985010
chr13	25128680	25129280	PROK_LIV_13_25128680_25129280
chr13	25129690	25130140	PROK_LIV_13_25129690_25130140
chr13	25131150	25131670	PROK_LIV_13_25131150_25131670
chr13	25144220	25144490	PROK_LIV_13_25144220_25144490
chr13	25161430	25161700	PROK_LIV_13_25161430_25161700
chr13	28397490	28397840	PROK_LIV_13_28397490_28397840
chr13	30169910	30170120	PROK_LIV_13_30169910_30170120
chr13	30530870	30531260	PROK_LIV_13_30530870_30531260
chr13	30539190	30539680	PROK_LIV_13_30539190_30539680
chr13	30540010	30540340	PROK_LIV_13_30540010_30540340
chr13	30544960	30545440	PROK_LIV_13_30544960_30545440
chr13	30729150	30729580	PROK_LIV_13_30729150_30729580
chr13	33008310	33008680	PROK_LIV_13_33008310_33008680
chr13	34186520	34186670	PROK_LIV_13_34186520_34186670
chr13	34186690	34187080	PROK_LIV_13_34186690_34187080
chr13	34222470	34222880	PROK_LIV_13_34222470_34222880
chr13	34238080	34238300	PROK_LIV_13_34238080_34238300
chr13	34238900	34239490	PROK_LIV_13_34238900_34239490
chr13	34261900	34262200	PROK_LIV_13_34261900_34262200
chr13	34406900	34407450	PROK_LIV_13_34406900_34407450
chr13	34411670	34412000	PROK_LIV_13_34411670_34412000
chr13	34412160	34412510	PROK_LIV_13_34412160_34412510
chr13	34423390	34424040	PROK_LIV_13_34423390_34424040
chr13	34440590	34441220	PROK_LIV_13_34440590_34441220
chr13	34449580	34449840	PROK_LIV_13_34449580_34449840
chr13	34455110	34455640	PROK_LIV_13_34455110_34455640
chr13	34456210	34456560	PROK_LIV_13_34456210_34456560
chr13	34474950	34475390	PROK_LIV_13_34474950_34475390
chr13	34488860	34489290	PROK_LIV_13_34488860_34489290
chr13	34526460	34526870	PROK_LIV_13_34526460_34526870
chr13	34526890	34526970	PROK_LIV_13_34526890_34526970
chr13	34772820	34773320	PROK_LIV_13_34772820_34773320
chr13	34836480	34836760	PROK_LIV_13_34836480_34836760
chr13	34837400	34837760	PROK_LIV_13_34837400_34837760
chr13	35135920	35136410	PROK_LIV_13_35135920_35136410
chr13	35138180	35138520	PROK_LIV_13_35138180_35138520
chr13	35143910	35144580	PROK_LIV_13_35143910_35144580
chr13	35174320	35174990	PROK_LIV_13_35174320_35174990
chr13	35175180	35175690	PROK_LIV_13_35175180_35175690
chr13	35176940	35177450	PROK_LIV_13_35176940_35177450
chr13	35177960	35178560	PROK_LIV_13_35177960_35178560
chr13	35199960	35200290	PROK_LIV_13_35199960_35200290
chr13	35200310	35200710	PROK_LIV_13_35200310_35200710
chr13	35202720	35203100	PROK_LIV_13_35202720_35203100
chr13	35206220	35206490	PROK_LIV_13_35206220_35206490
chr13	35207360	35207730	PROK_LIV_13_35207360_35207730
chr13	35210910	35211300	PROK_LIV_13_35210910_35211300
chr13	36089750	36090190	PROK_LIV_13_36089750_36090190
chr13	36147290	36147520	PROK_LIV_13_36147290_36147520
chr13	36147540	36147980	PROK_LIV_13_36147540_36147980
chr13	36151970	36152510	PROK_LIV_13_36151970_36152510
chr13	36919820	36919950	PROK_LIV_13_36919820_36919950
chr13	36919970	36920510	PROK_LIV_13_36919970_36920510
chr13	37635010	37635410	PROK_LIV_13_37635010_37635410
chr13	37804070	37804740	PROK_LIV_13_37804070_37804740
chr13	37809060	37809660	PROK_LIV_13_37809060_37809660
chr13	38015020	38015330	PROK_LIV_13_38015020_38015330
chr13	38039050	38039490	PROK_LIV_13_38039050_38039490
chr13	38056140	38056730	PROK_LIV_13_38056140_38056730
chr13	38065450	38065770	PROK_LIV_13_38065450_38065770
chr13	38088120	38088410	PROK_LIV_13_38088120_38088410
chr13	38088430	38088910	PROK_LIV_13_38088430_38088910
chr13	38096990	38097420	PROK_LIV_13_38096990_38097420
chr13	38124650	38124890	PROK_LIV_13_38124650_38124890
chr13	38125710	38125940	PROK_LIV_13_38125710_38125940
chr13	38126310	38126740	PROK_LIV_13_38126310_38126740
chr13	38177980	38178470	PROK_LIV_13_38177980_38178470
chr13	38248810	38249140	PROK_LIV_13_38248810_38249140
chr13	39141920	39142290	PROK_LIV_13_39141920_39142290
chr13	40096790	40097040	PROK_LIV_13_40096790_40097040
chr13	41008060	41008490	PROK_LIV_13_41008060_41008490
chr13	41051230	41051870	PROK_LIV_13_41051230_41051870
chr13	41154280	41154850	PROK_LIV_13_41154280_41154850
chr13	41300120	41300420	PROK_LIV_13_41300120_41300420
chr13	41351800	41352290	PROK_LIV_13_41351800_41352290
chr13	41369110	41369590	PROK_LIV_13_41369110_41369590
chr13	41371540	41371790	PROK_LIV_13_41371540_41371790
chr13	41372340	41373060	PROK_LIV_13_41372340_41373060
chr13	41429570	41429850	PROK_LIV_13_41429570_41429850
chr13	41759790	41760310	PROK_LIV_13_41759790_41760310
chr13	41936080	41936320	PROK_LIV_13_41936080_41936320
chr13	42241810	42242230	PROK_LIV_13_42241810_42242230
chr13	43552240	43552550	PROK_LIV_13_43552240_43552550
chr13	43632240	43632450	PROK_LIV_13_43632240_43632450
chr13	43634630	43635020	PROK_LIV_13_43634630_43635020
chr13	44883540	44883760	PROK_LIV_13_44883540_44883760
chr13	44884630	44884850	PROK_LIV_13_44884630_44884850
chr13	44903110	44903510	PROK_LIV_13_44903110_44903510
chr13	45545010	45545460	PROK_LIV_13_45545010_45545460
chr13	45545630	45545890	PROK_LIV_13_45545630_45545890
chr13	46103900	46104460	PROK_LIV_13_46103900_46104460
chr13	46108870	46109340	PROK_LIV_13_46108870_46109340
chr13	46112180	46112370	PROK_LIV_13_46112180_46112370
chr13	46116510	46116860	PROK_LIV_13_46116510_46116860
chr13	46117410	46117730	PROK_LIV_13_46117410_46117730
chr13	46880920	46881160	PROK_LIV_13_46880920_46881160
chr13	46920960	46921300	PROK_LIV_13_46920960_46921300
chr13	47196830	47197110	PROK_LIV_13_47196830_47197110
chr13	48666810	48667160	PROK_LIV_13_48666810_48667160
chr13	49136180	49136600	PROK_LIV_13_49136180_49136600
chr13	49341130	49341320	PROK_LIV_13_49341130_49341320
chr13	49574390	49574840	PROK_LIV_13_49574390_49574840
chr13	51244120	51244610	PROK_LIV_13_51244120_51244610
chr13	51253340	51253750	PROK_LIV_13_51253340_51253750
chr13	51253770	51254210	PROK_LIV_13_51253770_51254210
chr13	51254230	51254620	PROK_LIV_13_51254230_51254620
chr13	51255060	51255240	PROK_LIV_13_51255060_51255240
chr13	51255900	51256140	PROK_LIV_13_51255900_51256140
chr13	51257310	51257830	PROK_LIV_13_51257310_51257830
chr13	51263980	51264270	PROK_LIV_13_51263980_51264270
chr13	51288060	51288730	PROK_LIV_13_51288060_51288730
chr13	51307150	51307990	PROK_LIV_13_51307150_51307990
chr13	51356460	51357320	PROK_LIV_13_51356460_51357320
chr13	51787770	51788190	PROK_LIV_13_51787770_51788190
chr13	51788410	51788930	PROK_LIV_13_51788410_51788930
chr13	51788950	51789120	PROK_LIV_13_51788950_51789120
chr13	51789140	51789730	PROK_LIV_13_51789140_51789730
chr13	51791010	51791400	PROK_LIV_13_51791010_51791400
chr13	51792260	51792890	PROK_LIV_13_51792260_51792890
chr13	51799470	51799800	PROK_LIV_13_51799470_51799800
chr13	51801570	51801820	PROK_LIV_13_51801570_51801820
chr13	52001360	52001790	PROK_LIV_13_52001360_52001790
chr13	52179180	52179520	PROK_LIV_13_52179180_52179520
chr13	52333800	52334570	PROK_LIV_13_52333800_52334570
chr13	52335470	52335820	PROK_LIV_13_52335470_52335820
chr13	52337490	52337800	PROK_LIV_13_52337490_52337800
chr13	52337820	52338490	PROK_LIV_13_52337820_52338490
chr13	52350990	52351340	PROK_LIV_13_52350990_52351340
chr13	52537290	52537730	PROK_LIV_13_52537290_52537730
chr13	53126660	53127220	PROK_LIV_13_53126660_53127220
chr13	53128800	53129300	PROK_LIV_13_53128800_53129300
chr13	53129320	53129570	PROK_LIV_13_53129320_53129570
chr13	53131120	53131420	PROK_LIV_13_53131120_53131420
chr13	53134060	53134460	PROK_LIV_13_53134060_53134460
chr13	53134480	53134740	PROK_LIV_13_53134480_53134740
chr13	53134760	53134950	PROK_LIV_13_53134760_53134950
chr13	54233510	54233860	PROK_LIV_13_54233510_54233860
chr13	54233880	54234370	PROK_LIV_13_54233880_54234370
chr13	54616520	54616850	PROK_LIV_13_54616520_54616850
chr13	54713020	54713720	PROK_LIV_13_54713020_54713720
chr13	54737730	54738160	PROK_LIV_13_54737730_54738160
chr13	54841580	54842030	PROK_LIV_13_54841580_54842030
chr13	55247910	55248350	PROK_LIV_13_55247910_55248350
chr13	55333210	55333760	PROK_LIV_13_55333210_55333760
chr13	55359860	55360150	PROK_LIV_13_55359860_55360150
chr13	55370030	55370440	PROK_LIV_13_55370030_55370440
chr13	55397070	55397390	PROK_LIV_13_55397070_55397390
chr13	55496960	55497300	PROK_LIV_13_55496960_55497300
chr13	55574490	55574910	PROK_LIV_13_55574490_55574910
chr13	55661110	55661470	PROK_LIV_13_55661110_55661470
chr13	56670090	56670430	PROK_LIV_13_56670090_56670430
chr13	58305270	58305580	PROK_LIV_13_58305270_58305580
chr13	59740170	59740360	PROK_LIV_13_59740170_59740360
chr13	59767410	59767710	PROK_LIV_13_59767410_59767710
chr13	60322900	60323250	PROK_LIV_13_60322900_60323250
chr13	60324060	60324530	PROK_LIV_13_60324060_60324530
chr13	60750680	60751480	PROK_LIV_13_60750680_60751480
chr13	60755290	60755530	PROK_LIV_13_60755290_60755530
chr13	60756280	60756490	PROK_LIV_13_60756280_60756490
chr13	60756510	60756960	PROK_LIV_13_60756510_60756960
chr13	60775740	60775960	PROK_LIV_13_60775740_60775960
chr13	60776940	60777330	PROK_LIV_13_60776940_60777330
chr13	60790010	60790730	PROK_LIV_13_60790010_60790730
chr13	60815760	60816340	PROK_LIV_13_60815760_60816340
chr13	60822730	60823210	PROK_LIV_13_60822730_60823210
chr13	60831530	60831930	PROK_LIV_13_60831530_60831930
chr13	60914160	60914600	PROK_LIV_13_60914160_60914600
chr13	62230740	62231110	PROK_LIV_13_62230740_62231110
chr13	62231130	62231470	PROK_LIV_13_62231130_62231470
chr13	62231690	62232220	PROK_LIV_13_62231690_62232220
chr13	62238660	62238920	PROK_LIV_13_62238660_62238920
chr13	62239270	62239620	PROK_LIV_13_62239270_62239620
chr13	62240420	62240720	PROK_LIV_13_62240420_62240720
chr13	62440870	62441350	PROK_LIV_13_62440870_62441350
chr13	62524260	62524730	PROK_LIV_13_62524260_62524730
chr13	63388690	63389090	PROK_LIV_13_63388690_63389090
chr13	63579400	63579690	PROK_LIV_13_63579400_63579690
chr13	63963260	63963580	PROK_LIV_13_63963260_63963580
chr13	64384980	64385180	PROK_LIV_13_64384980_64385180
chr13	64385200	64385500	PROK_LIV_13_64385200_64385500
chr13	64385520	64385960	PROK_LIV_13_64385520_64385960
chr13	64459680	64460030	PROK_LIV_13_64459680_64460030
chr13	65597610	65597800	PROK_LIV_13_65597610_65597800
chr13	65865720	65866010	PROK_LIV_13_65865720_65866010
chr13	66916480	66917080	PROK_LIV_13_66916480_66917080
chr13	67052200	67052490	PROK_LIV_13_67052200_67052490
chr13	67052510	67053020	PROK_LIV_13_67052510_67053020
chr13	67081580	67081730	PROK_LIV_13_67081580_67081730
chr13	67228880	67229170	PROK_LIV_13_67228880_67229170
chr13	67255500	67255660	PROK_LIV_13_67255500_67255660
chr13	67256220	67256460	PROK_LIV_13_67256220_67256460
chr13	67480180	67480410	PROK_LIV_13_67480180_67480410
chr13	67481360	67481790	PROK_LIV_13_67481360_67481790
chr13	67785650	67785720	PROK_LIV_13_67785650_67785720
chr13	67871800	67872210	PROK_LIV_13_67871800_67872210
chr13	67872890	67873210	PROK_LIV_13_67872890_67873210
chr13	67902710	67902900	PROK_LIV_13_67902710_67902900
chr13	67939410	67939720	PROK_LIV_13_67939410_67939720
chr13	67962800	67963030	PROK_LIV_13_67962800_67963030
chr13	68093220	68093780	PROK_LIV_13_68093220_68093780
chr13	68108910	68109230	PROK_LIV_13_68108910_68109230
chr13	68109250	68109670	PROK_LIV_13_68109250_68109670
chr13	68238580	68239020	PROK_LIV_13_68238580_68239020
chr13	68239720	68240080	PROK_LIV_13_68239720_68240080
chr13	68241270	68241580	PROK_LIV_13_68241270_68241580
chr13	68241600	68241990	PROK_LIV_13_68241600_68241990
chr13	68269940	68270070	PROK_LIV_13_68269940_68270070
chr13	68362870	68363440	PROK_LIV_13_68362870_68363440
chr13	68364430	68364930	PROK_LIV_13_68364430_68364930
chr13	68380510	68380930	PROK_LIV_13_68380510_68380930
chr13	68384060	68384710	PROK_LIV_13_68384060_68384710
chr13	68385860	68386260	PROK_LIV_13_68385860_68386260
chr13	68444460	68444780	PROK_LIV_13_68444460_68444780
chr13	68447460	68448040	PROK_LIV_13_68447460_68448040
chr13	68448570	68448990	PROK_LIV_13_68448570_68448990
chr13	69759260	69759890	PROK_LIV_13_69759260_69759890
chr13	69887910	69888150	PROK_LIV_13_69887910_69888150
chr13	70785790	70786200	PROK_LIV_13_70785790_70786200
chr13	72184250	72184470	PROK_LIV_13_72184250_72184470
chr13	73751880	73752330	PROK_LIV_13_73751880_73752330
chr13	73774850	73775080	PROK_LIV_13_73774850_73775080
chr13	73939750	73940050	PROK_LIV_13_73939750_73940050
chr13	74166690	74166840	PROK_LIV_13_74166690_74166840
chr13	74167130	74167420	PROK_LIV_13_74167130_74167420
chr13	74167440	74167930	PROK_LIV_13_74167440_74167930
chr13	74592520	74593070	PROK_LIV_13_74592520_74593070
chr13	74593200	74593570	PROK_LIV_13_74593200_74593570
chr13	74642560	74642900	PROK_LIV_13_74642560_74642900
chr13	74671210	74671420	PROK_LIV_13_74671210_74671420
chr13	74759560	74760110	PROK_LIV_13_74759560_74760110
chr13	75855770	75856060	PROK_LIV_13_75855770_75856060
chr13	75856310	75856640	PROK_LIV_13_75856310_75856640
chr13	75856660	75857130	PROK_LIV_13_75856660_75857130
chr13	75857150	75857530	PROK_LIV_13_75857150_75857530
chr13	75945840	75946380	PROK_LIV_13_75945840_75946380
chr13	75988360	75988760	PROK_LIV_13_75988360_75988760
chr13	76246610	76246980	PROK_LIV_13_76246610_76246980
chr13	77377540	77377880	PROK_LIV_13_77377540_77377880
chr13	78310950	78311590	PROK_LIV_13_78310950_78311590
chr13	78311860	78312230	PROK_LIV_13_78311860_78312230
chr13	80685830	80686490	PROK_LIV_13_80685830_80686490
chr13	81032810	81033150	PROK_LIV_13_81032810_81033150
chr13	81212530	81213090	PROK_LIV_13_81212530_81213090
chr13	81213110	81213450	PROK_LIV_13_81213110_81213450
chr13	81858910	81859290	PROK_LIV_13_81858910_81859290
chr13	81859310	81859660	PROK_LIV_13_81859310_81859660
chr13	85437870	85438010	PROK_LIV_13_85437870_85438010
chr13	86192690	86193020	PROK_LIV_13_86192690_86193020
chr13	89531780	89532270	PROK_LIV_13_89531780_89532270
chr13	91071100	91071370	PROK_LIV_13_91071100_91071370
chr13	91889380	91889740	PROK_LIV_13_91889380_91889740
chr13	91889760	91889970	PROK_LIV_13_91889760_91889970
chr13	91889990	91890120	PROK_LIV_13_91889990_91890120
chr13	91890140	91890470	PROK_LIV_13_91890140_91890470
chr13	91890490	91891180	PROK_LIV_13_91890490_91891180
chr13	91896310	91896660	PROK_LIV_13_91896310_91896660
chr13	91898020	91899100	PROK_LIV_13_91898020_91899100
chr13	91907930	91908280	PROK_LIV_13_91907930_91908280
chr13	91913500	91914080	PROK_LIV_13_91913500_91914080
chr13	91915200	91915460	PROK_LIV_13_91915200_91915460
chr13	92491360	92491750	PROK_LIV_13_92491360_92491750
chr13	93440370	93440740	PROK_LIV_13_93440370_93440740
chr13	93634260	93634500	PROK_LIV_13_93634260_93634500
chr13	93810680	93811050	PROK_LIV_13_93810680_93811050
chr13	93899010	93899470	PROK_LIV_13_93899010_93899470
chr13	94495280	94495610	PROK_LIV_13_94495280_94495610
chr13	95511700	95512050	PROK_LIV_13_95511700_95512050
chr13	95763070	95763540	PROK_LIV_13_95763070_95763540
chr13	95788340	95788780	PROK_LIV_13_95788340_95788780
chr13	96216450	96216860	PROK_LIV_13_96216450_96216860
chr13	96805540	96805820	PROK_LIV_13_96805540_96805820
chr13	96806960	96807190	PROK_LIV_13_96806960_96807190
chr13	96807210	96807500	PROK_LIV_13_96807210_96807500
chr13	96807520	96807970	PROK_LIV_13_96807520_96807970
chr13	97274260	97274600	PROK_LIV_13_97274260_97274600
chr13	97897040	97897320	PROK_LIV_13_97897040_97897320
chr13	98453050	98453350	PROK_LIV_13_98453050_98453350
chr13	98989360	98989770	PROK_LIV_13_98989360_98989770
chr13	100680820	100681310	PROK_LIV_13_100680820_100681310
chr13	100729110	100729330	PROK_LIV_13_100729110_100729330
chr13	100773860	100774090	PROK_LIV_13_100773860_100774090
chr13	101890200	101890570	PROK_LIV_13_101890200_101890570
chr13	101904960	101905030	PROK_LIV_13_101904960_101905030
chr13	103945300	103945650	PROK_LIV_13_103945300_103945650
chr13	104055600	104056390	PROK_LIV_13_104055600_104056390
chr13	104173820	104174030	PROK_LIV_13_104173820_104174030
chr13	104175410	104175690	PROK_LIV_13_104175410_104175690
chr13	107158720	107159190	PROK_LIV_13_107158720_107159190
chr13	109718040	109718220	PROK_LIV_13_109718040_109718220
chr13	111208210	111208510	PROK_LIV_13_111208210_111208510
chr13	111474700	111474930	PROK_LIV_13_111474700_111474930
